LogPrice,Mileage,EngineV,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Registration_yes
9.553930076,115,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9.126958763,84,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
11.23188794,50,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7.972466016,2,1.8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
8.71604405,305,1.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8.888066855,87,1.4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
7.824046011,170,1.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9.323669057,165,1.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9.510444964,198,1.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9.525151112,300,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8.366370302,340,2.4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9.210240367,310,2.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.341368634,174,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
9.259130536,180,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
8.006034179,245,1.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10.29214554,180,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8.987196821,300,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
9.259130536,130,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
9.341368634,220,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
9.024010794,147,1.6,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
8.839276691,250,2.4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9.047821442,210,4.3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
9.75846178,148,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8.160518247,215,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
8.517193191,220,1.4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
8.839276691,118,1.6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
8.612503371,188,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9.792555992,98,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
9.350102314,210,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.45720045,167,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8.853665428,350,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
9.035986985,220,2.2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8.006367568,11,1.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.556413905,160,1.4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
8.648221454,120,1.3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
8.779557456,285,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7.740664402,200,1.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8.948975608,228,1.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.305559639,110,1.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.071078305,212,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.881836305,312,3.2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
10.57131693,38,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9.392578592,235,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
9.803667217,195,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
7.377758908,185,1.3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
7.882314919,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10.05620864,115,1.8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
10.14643373,210,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9.947504438,122,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
8.216088099,310,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
9.159047078,125,1.6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
11.02679245,121,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9.082507,217,1.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
10.46024211,136,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8.188689124,200,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10.23995979,12,1.8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
10.15812977,203,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10.16581335,86,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10.29552964,11,1.4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
8.070906089,178,1.9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.839276691,200,2.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8.174702882,274,3.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7.972466016,230,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.350102314,307,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
9.37585481,218,1.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
11.15482093,76,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
10.04324949,115,1.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
8.779557456,186,1.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8.699514748,284,1.9,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
9.752664663,50,1.6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
11.24504602,29,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8.824677891,160,2.8,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
8.229511119,262,1.8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
8.987196821,300,2.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
10.97678203,128,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8.516993171,114,1.4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
9.667765219,56,1.4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
9.132378831,200,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
9.332558005,128,2.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7.244227516,250,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.28978191,23,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9.384293679,1,2.8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9.159047078,29,1.4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
9.305559639,162,2.2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10.0647557,119,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10.1064284,170,4.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8.699514748,150,1.8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
9.76995616,194,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9.137769679,107,1.8,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
8.160518247,280,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.63344871,42,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
9.239899174,215,1.9,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
7.696212639,280,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.887971803,0,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8.968268811,187,1.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9.903487553,94,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8.242756346,253,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.525151112,254,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10.34174248,86,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9.574983486,237,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.76995616,45,1.6,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
9.249198519,1,1.2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
10.2327913,140,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.665613197,200,1.4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
8.665613197,200,1.46,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9.975808214,165,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8.188689124,330,2.8,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
8.779557456,388,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9.27799902,171,1.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8.03915739,280,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.207859871,240,2.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11.50287513,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
8.630521877,355,2.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
9.047821442,388,4.3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
10.08580911,108,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.137769679,95,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
9.661415991,125,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
9.169518377,106,1.6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
9.952277717,93,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
8.160518247,303,2.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10.7254676,65,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9.947504438,185,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8.853522561,168,2.3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
8.987071813,112,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
8.779557456,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10.29214554,230,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.239899174,138,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8.699514748,1,2.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
8.101677747,193,1.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7.783224016,320,1.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10.08163374,180,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.137769679,148,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
7.437795122,294,1.6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
10.4341158,92,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9.581903928,82,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9.249561085,78,1.6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
8.71604405,266,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.881836305,177,1.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
9.546812609,144,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9.093806556,213,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
10.00333289,42,1.6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
10.43264413,65,5.7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
8.160232492,101,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10.25765937,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9.082507,284,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.752664663,15,1.2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
8.006367568,278,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.15812977,58,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
9.825526011,143,5.5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
10.26788897,0,1.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10.6666271,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9.37585481,90,1.8,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
8.867850063,171,1.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9.998797732,26,1.8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
7.901007052,400,1.8,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
8.853665428,220,1.8,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
8.779403598,230,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.661415991,110,1.8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
8.999619341,113,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
9.409191231,287,3.2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
8.594154233,96,1.4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
8.594154233,285,2.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8.948975608,287,1.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10.4341158,115,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8.268731832,302,1.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.61580548,240,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
9.104868739,120,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
8.748304912,116,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
8.987071813,210,1.6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
10.13459927,128,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
10.20355511,131,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.680344001,180,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.126958763,115,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
8.853665428,250,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
11.35040654,1,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8.070906089,320,1.8,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
9.305650552,127,1.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
9.259130536,187,2.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
9.76995616,102,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8.881836305,224,1.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9.035986985,195,2.4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
9.030016818,1,1.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8.070906089,244,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9.392578592,147,2.4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
10.30561376,144,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9.350102314,290,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.539644119,93,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
8.517193191,245,1.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9.46498259,127,1.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.0653146,344,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
10.03889219,132,2.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9.510444964,290,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
10.59660973,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.101677747,250,1.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10.38899537,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.495519314,135,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
7.972466016,257,1.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7.972466016,315,1.6,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
9.952277717,208,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
11.39639165,61,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10.0647557,48,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8.342839804,350,1.8,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
11.16336799,99,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
11.72803684,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10.59660973,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.600402335,400,2.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9.568014816,175,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9.510444964,139,2.4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
9.495519314,104,2.4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
9.011889433,82,1.3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
9.392661929,137,1.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7.673223121,199,1.9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10.27505111,60,2.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9.159047078,280,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
9.26860928,120,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.433483923,238,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
9.230142999,269,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10.82476583,0,2.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
9.093806556,100,1.4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
8.612503371,220,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10.7254676,42,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.259035294,146,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
11.51291546,0,2.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9.116029693,166,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10.1064284,180,3.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
11.05879518,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.188689124,221,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.46498259,89,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8.764053269,51,1.6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
9.082507,287,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8.881697406,104,1.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8.101677747,250,1.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7.783224016,305,2.3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9.035986985,60,1.39,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
8.935903526,180,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
8.242756346,196,1.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9.480367509,160,3.7,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
9.996522419,141,2.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9.082507,205,1.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9.259130536,17,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
10.08580911,20,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9.37585481,189,2.4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
9.918376165,198,1.8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
9.358760377,24,1.6,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
9.998797732,225,3.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
9.667765219,231,3.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
9.510444964,97,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
9.71111566,150,3.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
10.59663473,170,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
9.159047078,150,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8.748304912,149,1.5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
8.516993171,256,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.615138591,280,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9.705036614,152,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10.12647109,98,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10.03889219,45,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
9.024010794,136,1.6,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
9.46498259,255,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9.40910926,149,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9.210240367,198,2.7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10.47728798,99,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
9.350102314,170,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
10.55841352,134,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8.612503371,250,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9.148464968,124,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
9.035986985,143,1.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7.882314919,268,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.392661929,133,2.4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
8.9226583,187,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
10.16199825,35,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
8.9226583,280,1.8,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
10.46310334,147,6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
8.732304571,316,2.6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
7.34601021,161,1.8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
9.104868739,161,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9.952277717,29,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
9.510444964,48,1.4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
8.101677747,345,2.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8.697846691,400,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
9.60238246,242,2.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10.75790288,0,1.6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
8.985946039,180,1.8,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
9.104868739,120,1.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10.08576744,0,1.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8.779557456,421,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9.546812609,1,1.8,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
10.0647557,116,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9.159047078,89,1.6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
11.73606902,18,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
9.104979856,181,1.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9.273315171,65,1.6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
8.763897007,230,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8.9226583,140,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
9.230142999,105,1.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8.101677747,200,2.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9.024010794,175,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
8.909235279,168,1.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10.261162,66,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7.937374696,230,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10.54534144,223,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.305650552,74,1.4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
9.37585481,240,4.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9.159047078,275,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10.07323033,117,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.46310334,135,5.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
9.305650552,171,1.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10.15812977,205,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.487972109,230,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8.444622499,170,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
9.024010794,337,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
9.846917201,106,3.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
9.453286551,59,2.4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
8.242756346,107,0.6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
9.350102314,189,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
8.433811582,200,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8.974491448,129,1.5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
11.17042107,0,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9.082507,300,2.4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
9.017968479,16,1.2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
9.975808214,89,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7.783224016,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9.433483923,160,2.5,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
7.823645931,201,1.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9.615138591,135,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9.019179867,65,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
8.824677891,230,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7.600402335,168,1.8,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
9.047821442,265,2.8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10.11859893,90,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9.37585481,120,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
10.47728798,100,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
9.148464968,250,2.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
9.609049376,209,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9.648595303,178,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7.696212639,290,2.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
